2023 Spring ASA Elections

SubmissionId,"Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 1","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 2","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 3","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 4","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 5","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 6","Please rank the candidates for second-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 7 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 7","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 1","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 2","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 3","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 4","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 5","Please rank the candidates for third-year Senator in order of preference. Four (4) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 6 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank three (3) of the candidates,use ranks 1,2,and 3. - 6","Please rank the candidates for international Senator in order of preference. Two (2) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 3 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank one (1) of the candidates,use rank 1. - 1","Please rank the candidates for international Senator in order of preference. Two (2) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 3 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank one (1) of the candidates,use rank 1. - 2","Please rank the candidates for international Senator in order of preference. Two (2) candidates will be selected as winners using ranked-choice voting. Pictures of the candidates can be found at this link or on the ASA Instagram page.Rank 1 is your favorite,and 3 is your least favorite.You may rank as many or as few candidates as you wish. Please do not skip numbers. For example,if you only rank one (1) of the candidates,use rank 1. - 3"
"6669495","","","","","","","","Gabi Jancikova","Raleigh Lunderman","Noah Everson","Annie Johnston","Hananiya Arega","Nasteho Abdi","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669444","Abbey Allen","Elijah Schipper","","","","","","","","","","","","Amy Kim","",""
"6669422","Susana Gebrekidan","Carson Steichen","Emma Powers","Abbey Allen","Ian Kelly","Gracen Juffer","Elijah Schipper","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Gabi Jancikova","Noah Everson","Annie Johnston","Beatrice Anyim","Amy Kim","Mariya Mamman"
"6669397","Emma Powers","Susana Gebrekidan","Elijah Schipper","","","","","Hananiya Arega","Gabi Jancikova","Noah Everson","Nasteho Abdi","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669365","Elijah Schipper","Abbey Allen","Emma Powers","","","","","Gabi Jancikova","Annie Johnston","Hananiya Arega","","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669355","Elijah Schipper","Abbey Allen","Ian Kelly","Emma Powers","","","","Raleigh Lunderman","Annie Johnston","Nasteho Abdi","Noah Everson","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6669353","Emma Powers","Carson Steichen","Gracen Juffer","Elijah Schipper","Susana Gebrekidan","Ian Kelly","Abbey Allen","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Noah Everson","Hananiya Arega","Gabi Jancikova","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669330","Emma Powers","Susana Gebrekidan","Gracen Juffer","Carson Steichen","Abbey Allen","Elijah Schipper","Ian Kelly","Hananiya Arega","Gabi Jancikova","Nasteho Abdi","Raleigh Lunderman","Annie Johnston","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669312","Emma Powers","Gracen Juffer","Abbey Allen","Susana Gebrekidan","Carson Steichen","Ian Kelly","Elijah Schipper","Gabi Jancikova","Annie Johnston","Hananiya Arega","Noah Everson","Nasteho Abdi","Raleigh Lunderman","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6669294","Emma Powers","Susana Gebrekidan","Carson Steichen","Gracen Juffer","Elijah Schipper","Ian Kelly","Abbey Allen","Annie Johnston","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6669282","Emma Powers","Abbey Allen","Susana Gebrekidan","Carson Steichen","Gracen Juffer","Elijah Schipper","Ian Kelly","Nasteho Abdi","Annie Johnston","Hananiya Arega","Noah Everson","Raleigh Lunderman","Gabi Jancikova","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6669274","Emma Powers","Carson Steichen","Susana Gebrekidan","Abbey Allen","Elijah Schipper","Gracen Juffer","Ian Kelly","Annie Johnston","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Noah Everson","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6669273","Elijah Schipper","Gracen Juffer","Carson Steichen","Ian Kelly","Emma Powers","Susana Gebrekidan","Abbey Allen","Annie Johnston","Hananiya Arega","Raleigh Lunderman","Gabi Jancikova","Nasteho Abdi","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6669131","Susana Gebrekidan","Gracen Juffer","Abbey Allen","Elijah Schipper","Emma Powers","Ian Kelly","Carson Steichen","Nasteho Abdi","Raleigh Lunderman","Gabi Jancikova","Hananiya Arega","Annie Johnston","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6669107","","","","","","","","Gabi Jancikova","Annie Johnston","Nasteho Abdi","Raleigh Lunderman","Hananiya Arega","Noah Everson","Mariya Mamman","",""
"6669090","Emma Powers","Susana Gebrekidan","Carson Steichen","Ian Kelly","Gracen Juffer","Abbey Allen","Elijah Schipper","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Noah Everson","Gabi Jancikova","Hananiya Arega","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6669087","","","","","","","","Gabi Jancikova","Annie Johnston","Raleigh Lunderman","Noah Everson","Nasteho Abdi","Hananiya Arega","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6669065","Emma Powers","","","","","","","Gabi Jancikova","Annie Johnston","Hananiya Arega","Nasteho Abdi","Noah Everson","Raleigh Lunderman","Mariya Mamman","",""
"6669052","Carson Steichen","Susana Gebrekidan","Gracen Juffer","Elijah Schipper","Emma Powers","Abbey Allen","Ian Kelly","Gabi Jancikova","Raleigh Lunderman","Hananiya Arega","Nasteho Abdi","Annie Johnston","Noah Everson","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6669002","Susana Gebrekidan","","","","","","","Hananiya Arega","Gabi Jancikova","","","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668978","Elijah Schipper","Susana Gebrekidan","Ian Kelly","Gracen Juffer","Carson Steichen","Abbey Allen","Emma Powers","Hananiya Arega","Annie Johnston","Raleigh Lunderman","Noah Everson","Gabi Jancikova","Nasteho Abdi","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668938","Susana Gebrekidan","Abbey Allen","Gracen Juffer","Emma Powers","","","","Nasteho Abdi","Hananiya Arega","Raleigh Lunderman","Annie Johnston","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668925","Elijah Schipper","Gracen Juffer","Abbey Allen","Ian Kelly","Carson Steichen","Susana Gebrekidan","Emma Powers","Noah Everson","Annie Johnston","Nasteho Abdi","Raleigh Lunderman","Gabi Jancikova","Hananiya Arega","Beatrice Anyim","Amy Kim","Mariya Mamman"
"6668918","Elijah Schipper","Carson Steichen","Ian Kelly","Emma Powers","Susana Gebrekidan","Gracen Juffer","Abbey Allen","Noah Everson","Raleigh Lunderman","Annie Johnston","Hananiya Arega","Gabi Jancikova","Nasteho Abdi","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668886","Elijah Schipper","Gracen Juffer","Ian Kelly","Carson Steichen","Emma Powers","Susana Gebrekidan","Abbey Allen","","","","","","","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668882","Elijah Schipper","Susana Gebrekidan","Emma Powers","","","","","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Gabi Jancikova","","","Mariya Mamman","",""
"6668850","","","","","","","","Gabi Jancikova","Hananiya Arega","","","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668836","Carson Steichen","Ian Kelly","Susana Gebrekidan","Elijah Schipper","Emma Powers","Gracen Juffer","Abbey Allen","Gabi Jancikova","Raleigh Lunderman","Annie Johnston","Hananiya Arega","Nasteho Abdi","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668764","Elijah Schipper","Emma Powers","","","","","","","","","","","","","",""
"6668748","Abbey Allen","Emma Powers","Gracen Juffer","Carson Steichen","Susana Gebrekidan","Ian Kelly","Elijah Schipper","","","","","","","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6668732","Elijah Schipper","Carson Steichen","Ian Kelly","","","","","Raleigh Lunderman","Noah Everson","Gabi Jancikova","","","","Amy Kim","",""
"6668711","Susana Gebrekidan","Emma Powers","Gracen Juffer","Ian Kelly","Elijah Schipper","Carson Steichen","Abbey Allen","Hananiya Arega","Nasteho Abdi","Noah Everson","Annie Johnston","Raleigh Lunderman","Gabi Jancikova","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668700","Carson Steichen","Susana Gebrekidan","Gracen Juffer","Abbey Allen","Emma Powers","","","","","","","","","","",""
"6668681","Ian Kelly","Elijah Schipper","Susana Gebrekidan","Abbey Allen","Gracen Juffer","Carson Steichen","Emma Powers","","","","","","","Beatrice Anyim","",""
"6668674","","","","","","","","Gabi Jancikova","Annie Johnston","Raleigh Lunderman","Nasteho Abdi","","","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6668630","Elijah Schipper","Ian Kelly","Carson Steichen","Gracen Juffer","Abbey Allen","Emma Powers","Susana Gebrekidan","Gabi Jancikova","Noah Everson","Raleigh Lunderman","Annie Johnston","Hananiya Arega","Nasteho Abdi","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668624","Susana Gebrekidan","","","","","","","","","","","","","Mariya Mamman","",""
"6668594","Gracen Juffer","Carson Steichen","Elijah Schipper","Abbey Allen","Susana Gebrekidan","Ian Kelly","Emma Powers","Gabi Jancikova","Nasteho Abdi","Annie Johnston","Raleigh Lunderman","Noah Everson","","","",""
"6668593","Abbey Allen","Gracen Juffer","Carson Steichen","Emma Powers","Ian Kelly","Elijah Schipper","Susana Gebrekidan","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Hananiya Arega","Noah Everson","","",""
"6668550","Carson Steichen","Gracen Juffer","Ian Kelly","","","","","Gabi Jancikova","Raleigh Lunderman","Noah Everson","","","","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668547","","","","","","","","Noah Everson","","","","","","","",""
"6668545","","","","","","","","Noah Everson","","","","","","","",""
"6668538","Carson Steichen","Emma Powers","Susana Gebrekidan","Gracen Juffer","Elijah Schipper","Ian Kelly","Abbey Allen","Noah Everson","Gabi Jancikova","Annie Johnston","Nasteho Abdi","Raleigh Lunderman","Hananiya Arega","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668533","Gracen Juffer","Abbey Allen","Susana Gebrekidan","Elijah Schipper","Carson Steichen","Ian Kelly","Emma Powers","Noah Everson","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Hananiya Arega","Gabi Jancikova","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668531","Susana Gebrekidan","Emma Powers","Gracen Juffer","Abbey Allen","Ian Kelly","Carson Steichen","Elijah Schipper","Nasteho Abdi","Raleigh Lunderman","Gabi Jancikova","Annie Johnston","Hananiya Arega","Noah Everson","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668497","Gracen Juffer","Abbey Allen","Carson Steichen","Elijah Schipper","Emma Powers","Ian Kelly","Susana Gebrekidan","","","","","","","","",""
"6668451","Gracen Juffer","Carson Steichen","Emma Powers","","","","","Noah Everson","Gabi Jancikova","","","","","Mariya Mamman","",""
"6668450","Susana Gebrekidan","Carson Steichen","Emma Powers","Gracen Juffer","Abbey Allen","Ian Kelly","Elijah Schipper","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Gabi Jancikova","Annie Johnston","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6668442","Susana Gebrekidan","Emma Powers","Abbey Allen","Carson Steichen","Elijah Schipper","Ian Kelly","Gracen Juffer","Hananiya Arega","Gabi Jancikova","Annie Johnston","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6668437","Susana Gebrekidan","Emma Powers","Abbey Allen","Carson Steichen","Gracen Juffer","Ian Kelly","Elijah Schipper","Hananiya Arega","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668434","Susana Gebrekidan","","","","","","","Raleigh Lunderman","","","","","","Amy Kim","Mariya Mamman",""
"6668433","","","","","","","","Annie Johnston","Gabi Jancikova","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6668419","Susana Gebrekidan","Gracen Juffer","Carson Steichen","","","","","Noah Everson","Annie Johnston","Gabi Jancikova","","","","Mariya Mamman","",""
"6668402","Susana Gebrekidan","Emma Powers","Abbey Allen","Gracen Juffer","","","","Gabi Jancikova","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668401","Abbey Allen","Elijah Schipper","Carson Steichen","Emma Powers","","","","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Annie Johnston","","","Mariya Mamman","Beatrice Anyim",""
"6668388","Abbey Allen","Susana Gebrekidan","Emma Powers","Gracen Juffer","Elijah Schipper","Carson Steichen","Ian Kelly","Annie Johnston","Hananiya Arega","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6668382","","","","","","","","Gabi Jancikova","Raleigh Lunderman","Annie Johnston","","","","","",""
"6668380","","","","","","","","","","","","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668371","Abbey Allen","Emma Powers","Elijah Schipper","Carson Steichen","Ian Kelly","Susana Gebrekidan","Gracen Juffer","Annie Johnston","Nasteho Abdi","Gabi Jancikova","Raleigh Lunderman","Hananiya Arega","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668308","Abbey Allen","Elijah Schipper","","","","","","Raleigh Lunderman","Nasteho Abdi","Gabi Jancikova","","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668305","Susana Gebrekidan","Elijah Schipper","Gracen Juffer","","","","","Noah Everson","Annie Johnston","Gabi Jancikova","","","","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6668295","Abbey Allen","Susana Gebrekidan","Gracen Juffer","Carson Steichen","Elijah Schipper","Ian Kelly","Emma Powers","Raleigh Lunderman","","","","","","","",""
"6668292","Abbey Allen","Emma Powers","Susana Gebrekidan","","","","","Noah Everson","","","","","","Amy Kim","",""
"6668289","","","","","","","","Gabi Jancikova","Noah Everson","Annie Johnston","Hananiya Arega","Nasteho Abdi","Raleigh Lunderman","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668260","Carson Steichen","Gracen Juffer","Ian Kelly","Elijah Schipper","Emma Powers","Susana Gebrekidan","Abbey Allen","Noah Everson","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Gabi Jancikova","Hananiya Arega","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6668246","Susana Gebrekidan","Abbey Allen","Elijah Schipper","","","","","Raleigh Lunderman","Nasteho Abdi","","","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6668206","","","","","","","","Annie Johnston","Gabi Jancikova","Noah Everson","","","","Mariya Mamman","",""
"6668205","Ian Kelly","Emma Powers","Carson Steichen","Elijah Schipper","","","","Noah Everson","Annie Johnston","Gabi Jancikova","Hananiya Arega","","","Beatrice Anyim","Amy Kim","Mariya Mamman"
"6668142","","","","","","","","Gabi Jancikova","Annie Johnston","Hananiya Arega","","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6668137","Carson Steichen","Emma Powers","Abbey Allen","Susana Gebrekidan","Gracen Juffer","","","Gabi Jancikova","Annie Johnston","","","","","Amy Kim","",""
"6668088","","","","","","","","Hananiya Arega","Gabi Jancikova","","","","","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6668012","Abbey Allen","","","","","","","Noah Everson","Gabi Jancikova","Hananiya Arega","Annie Johnston","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667895","Susana Gebrekidan","Emma Powers","Elijah Schipper","Abbey Allen","Carson Steichen","Ian Kelly","Gracen Juffer","Hananiya Arega","Gabi Jancikova","Noah Everson","Nasteho Abdi","Annie Johnston","Raleigh Lunderman","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6667847","Abbey Allen","Gracen Juffer","Carson Steichen","Susana Gebrekidan","","","","","","","","","","Amy Kim","",""
"6667834","Carson Steichen","Gracen Juffer","Susana Gebrekidan","Emma Powers","Abbey Allen","Ian Kelly","Elijah Schipper","Gabi Jancikova","Hananiya Arega","Nasteho Abdi","Noah Everson","Raleigh Lunderman","Annie Johnston","Beatrice Anyim","Amy Kim","Mariya Mamman"
"6667797","Emma Powers","Abbey Allen","Susana Gebrekidan","Gracen Juffer","Elijah Schipper","Carson Steichen","Ian Kelly","Annie Johnston","Raleigh Lunderman","Gabi Jancikova","Nasteho Abdi","Hananiya Arega","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667771","Susana Gebrekidan","Abbey Allen","Emma Powers","","","","","","","","","","","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667752","Ian Kelly","Elijah Schipper","Gracen Juffer","Abbey Allen","Emma Powers","Susana Gebrekidan","Carson Steichen","Annie Johnston","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Noah Everson","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6667666","Susana Gebrekidan","Emma Powers","Abbey Allen","Carson Steichen","","","","Hananiya Arega","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","","","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6667631","Carson Steichen","Abbey Allen","Emma Powers","Susana Gebrekidan","Gracen Juffer","Ian Kelly","Elijah Schipper","Hananiya Arega","Gabi Jancikova","Nasteho Abdi","Annie Johnston","Raleigh Lunderman","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667537","Abbey Allen","Ian Kelly","Emma Powers","","","","","Noah Everson","Annie Johnston","Gabi Jancikova","Nasteho Abdi","","","Mariya Mamman","",""
"6667495","Ian Kelly","Abbey Allen","Emma Powers","","","","Gracen Juffer","","","","","","","","",""
"6667490","Susana Gebrekidan","Emma Powers","Abbey Allen","Gracen Juffer","Carson Steichen","Ian Kelly","Elijah Schipper","Annie Johnston","Hananiya Arega","Nasteho Abdi","Raleigh Lunderman","Noah Everson","Gabi Jancikova","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667483","Susana Gebrekidan","Gracen Juffer","Emma Powers","Ian Kelly","Abbey Allen","Carson Steichen","Elijah Schipper","Annie Johnston","Raleigh Lunderman","Hananiya Arega","Nasteho Abdi","Gabi Jancikova","Noah Everson","","",""
"6667442","Elijah Schipper","Gracen Juffer","Ian Kelly","Carson Steichen","Susana Gebrekidan","Abbey Allen","Emma Powers","Nasteho Abdi","Noah Everson","Annie Johnston","Raleigh Lunderman","Hananiya Arega","Gabi Jancikova","Beatrice Anyim","Mariya Mamman","Amy Kim"
"6667429","Susana Gebrekidan","Elijah Schipper","Carson Steichen","","","","","Annie Johnston","Gabi Jancikova","Hananiya Arega","","","","Amy Kim","",""
"6667424","Ian Kelly","Abbey Allen","Elijah Schipper","Carson Steichen","Gracen Juffer","Emma Powers","Susana Gebrekidan","Noah Everson","Raleigh Lunderman","Nasteho Abdi","Gabi Jancikova","Hananiya Arega","Annie Johnston","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6667423","Abbey Allen","Emma Powers","Ian Kelly","Gracen Juffer","Carson Steichen","Susana Gebrekidan","","Noah Everson","","","","","","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6667413","Abbey Allen","Susana Gebrekidan","Emma Powers","Ian Kelly","Carson Steichen","Gracen Juffer","Elijah Schipper","Noah Everson","Annie Johnston","Gabi Jancikova","Raleigh Lunderman","Nasteho Abdi","Hananiya Arega","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6667411","Elijah Schipper","Ian Kelly","Emma Powers","Carson Steichen","Gracen Juffer","Abbey Allen","Susana Gebrekidan","Noah Everson","Nasteho Abdi","Gabi Jancikova","Annie Johnston","Hananiya Arega","Raleigh Lunderman","Mariya Mamman","Amy Kim","Beatrice Anyim"
"6667409","Susana Gebrekidan","Emma Powers","Ian Kelly","Gracen Juffer","Elijah Schipper","Carson Steichen","Abbey Allen","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Gabi Jancikova","Hananiya Arega","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6667388","Abbey Allen","Carson Steichen","Emma Powers","","","","","Noah Everson","","","","","","","",""
"6667225","Abbey Allen","","","","","","","","","","","","","","",""
"6667116","Carson Steichen","Emma Powers","","","","","","Noah Everson","Gabi Jancikova","","","","","Amy Kim","",""
"6667044","Abbey Allen","Susana Gebrekidan","Ian Kelly","Emma Powers","Elijah Schipper","Carson Steichen","Gracen Juffer","Raleigh Lunderman","Nasteho Abdi","Annie Johnston","Gabi Jancikova","Hananiya Arega","Noah Everson","Amy Kim","Beatrice Anyim","Mariya Mamman"
"6667042","Abbey Allen","Ian Kelly","Carson Steichen","Emma Powers","Gracen Juffer","Elijah Schipper","Susana Gebrekidan","Gabi Jancikova","Hananiya Arega","Annie Johnston","Noah Everson","Nasteho Abdi","Raleigh Lunderman","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6667011","Susana Gebrekidan","Emma Powers","Abbey Allen","Gracen Juffer","Elijah Schipper","Carson Steichen","Ian Kelly","Annie Johnston","Gabi Jancikova","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6667001","Abbey Allen","Gracen Juffer","","","","","","Raleigh Lunderman","","","","","","","",""
"6666955","Elijah Schipper","Abbey Allen","Emma Powers","Carson Steichen","Gracen Juffer","Susana Gebrekidan","Ian Kelly","Annie Johnston","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Gabi Jancikova","Noah Everson","Amy Kim","",""
"6666849","Emma Powers","Susana Gebrekidan","Carson Steichen","Elijah Schipper","Ian Kelly","Abbey Allen","Gracen Juffer","Gabi Jancikova","Annie Johnston","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6666831","Emma Powers","Susana Gebrekidan","Abbey Allen","Carson Steichen","Elijah Schipper","Ian Kelly","Gracen Juffer","Gabi Jancikova","Annie Johnston","Hananiya Arega","Raleigh Lunderman","Nasteho Abdi","Noah Everson","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6686552","Elijah Schipper","Ian Kelly","Susana Gebrekidan","Abbey Allen","Emma Powers","Gracen Juffer","Carson Steichen","Raleigh Lunderman","Gabi Jancikova","Noah Everson","Nasteho Abdi","Hananiya Arega","Annie Johnston","Amy Kim","Mariya Mamman","Beatrice Anyim"
"6686482","Carson Steichen","","","","","","","","","","","","","","",""
"6686479","Ian Kelly","Susana Gebrekidan","","","","","","Nasteho Abdi","","","","","","","",""
"6686313","Gracen Juffer","Carson Steichen","Emma Powers","Abbey Allen","Susana Gebrekidan","Elijah Schipper","Ian Kelly","Annie Johnston","Nasteho Abdi","Gabi Jancikova","Raleigh Lunderman","Hananiya Arega","Noah Everson","Mariya Mamman","Beatrice Anyim","Amy Kim"
"6686292","Emma Powers","Carson Steichen","Abbey Allen","Gracen Juffer","Susana Gebrekidan","Elijah Schipper","Ian Kelly","","","","","","","","",""
"6686284","Ian Kelly","Abbey Allen","Susana Gebrekidan","Carson Steichen","Gracen Juffer","Emma Powers","Elijah Schipper","Raleigh Lunderman","Annie Johnston","Nasteho Abdi","Gabi Jancikova","Hananiya Arega","Noah Everson","Amy Kim","Beatrice Anyim","Mariya Mamman"
